ticker,name,sector,market,price,s_score,s_total,s_pct,r_score,r_total,r_pct,grade,relaxed_items,s_EPS_positive,s_EPS_uptrend,s_GM_judge,s_OCF_positive,s_OCF_uptrend,s_FCF_positive,s_FCF_uptrend,s_ROE_above_thr,s_ROE_uptrend,s_ROA_above_thr,s_ROA_uptrend,s_DE_below_thr,s_ROIC_above_thr,s_ROIC_vs_WACC,r_EPS_positive,r_EPS_uptrend,r_GM_judge,r_OCF_positive,r_OCF_uptrend,r_FCF_positive,r_FCF_uptrend,r_ROE_above_thr,r_ROE_uptrend,r_ROA_above_thr,r_ROA_uptrend,r_DE_below_thr,r_ROIC_above_thr,r_ROIC_vs_WACC,s_gm_note,dcf_buy_price,dcf_intrinsic,dcf_adj_rate,dcf_raw_rate,dcf_years_back,dcf_past_eps,dcf_present_eps,dcf_skip_reason,undervalued,margin_pct,latest_EPS,latest_GM,latest_ROE,latest_ROA,latest_DE,latest_ROIC,data_source,error
PLRZ,Polyrizon Ltd.,Healthcare,US,11.63,2.0,13.0,15.4,5.0,13.0,38.5,FAIL,"OCF_uptrend, FCF_uptrend, ROE_uptrend",False,True,,False,False,False,False,False,False,False,True,False,False,False,False,True,,False,True,False,True,False,True,False,True,False,False,False,データなし,,,,,,,,,,,-0.74,,-15.89,-15.56,350.88,,eodhd,
PMTR,Perimeter Acquisition Corp. I,Financial Services,US,10.44,2.0,13.0,15.4,2.0,13.0,15.4,FAIL,,True,False,,False,False,False,False,False,False,False,False,True,False,False,True,False,,False,False,False,False,False,False,False,False,True,False,False,データなし,,,,,,,,,,,0.18,,2.22,2.13,0.2,,eodhd,
RAIN,Rain Enhancement Technologies Holdco,Industrials,US,2.1,2.0,13.0,15.4,7.0,13.0,53.8,FAIL,"OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend, DE_below_thr",False,True,,False,False,False,False,True,False,False,False,False,False,False,False,True,,False,True,False,True,True,True,False,True,True,False,False,データなし,,,,,,,,,,,-1.51,,71.33,-507.0,74.55,,eodhd,
RIBB,Ribbon Acquisition Corp.,Financial Services,US,10.75,2.0,13.0,15.4,2.0,13.0,15.4,FAIL,,True,False,,False,False,False,False,True,False,False,False,False,False,False,True,False,,False,False,False,False,True,False,False,False,False,False,False,データなし,,,,,,,,,,,0.09,,31.39,0.91,1802.94,,eodhd,
RIBBU,Ribbon Acquisition Corp.,Financial Services,US,12.73,2.0,13.0,15.4,2.0,13.0,15.4,FAIL,,True,False,,False,False,False,False,True,False,False,False,False,False,False,True,False,,False,False,False,False,True,False,False,False,False,False,False,データなし,,,,,,,,,,,0.08,,31.39,0.91,1802.94,,eodhd,
RNTX,Rein Therapeutics Inc.,Healthcare,US,0.96,2.0,13.0,15.4,5.0,13.0,38.5,FAIL,"OCF_uptrend, FCF_uptrend, ROA_uptrend",False,True,,False,False,False,False,False,False,False,False,True,False,False,False,True,,False,True,False,True,False,False,False,True,True,False,False,データなし,,,,,,,,,,,-1.96,,-410.06,-305.19,1.38,,eodhd,
RWTO,Redwood Trust,,US,24.37,2.0,13.0,15.4,2.0,13.0,15.4,FAIL,,False,False,,False,False,False,False,False,True,False,True,False,False,False,False,False,,False,False,False,False,False,True,False,True,False,False,False,データなし,,,,,,,,,,,,,-5.82,-0.24,,,eodhd,
RWTP,Redwood Trust,,US,24.12,2.0,13.0,15.4,2.0,13.0,15.4,FAIL,,False,False,,False,False,False,False,False,True,False,True,False,False,False,False,False,,False,False,False,False,False,True,False,True,False,False,False,データなし,,,,,,,,,,,,,-5.82,-0.24,,,eodhd,
SBMT,Silver Bow Mining Corp.,Basic Materials,US,9.12,2.0,13.0,15.4,5.0,13.0,38.5,FAIL,"OCF_uptrend, ROE_uptrend, ROA_uptrend",False,False,,False,False,False,True,False,False,False,False,True,False,False,False,False,,False,True,False,True,False,True,False,True,True,False,False,データなし,,,,,,,,,,,,,-21.62,-20.86,1.55,,eodhd,
SION,Sionna Therapeutics,Healthcare,US,36.58,2.0,13.0,15.4,3.0,13.0,23.1,FAIL,ROE_above_thr,False,True,,False,False,False,False,False,False,False,True,False,False,False,False,True,,False,False,False,False,True,False,False,True,False,False,False,データなし,,,,,,,,,,,-1.95,,-24.53,-23.09,,,eodhd,
SPKL,Spark I Acquisition Corporation,Financial Services,US,13.2,2.0,13.0,15.4,3.0,13.0,23.1,FAIL,ROE_uptrend,False,True,,False,False,False,False,False,False,False,True,False,False,False,False,True,,False,False,False,False,False,True,False,True,False,False,False,データなし,,,,,,,,,,,-0.02,,1.63,1.16,17.99,,eodhd,
SPKLU,Spark I Acquisition Corporation,Financial Services,US,14.07,2.0,13.0,15.4,3.0,13.0,23.1,FAIL,ROE_uptrend,False,True,,False,False,False,False,False,False,False,True,False,False,False,False,True,,False,False,False,False,False,True,False,True,False,False,False,データなし,,,,,,,,,,,-0.02,,1.63,1.16,17.99,,eodhd,
SSEA,Starry Sea Acquisition Corp,Financial Services,US,10.23,2.0,13.0,15.4,3.0,13.0,23.1,FAIL,DE_below_thr,True,False,,False,False,False,False,False,False,True,False,False,False,False,True,False,,False,False,False,False,False,False,True,False,True,False,False,データなし,,,,,,,,,,,0.04,,-4597.69,1282.57,100.0,,eodhd,
SVACW,Spring Valley Acquisition Corp. III,,US,1.71,2.0,13.0,15.4,2.0,13.0,15.4,FAIL,,False,False,,False,False,False,False,False,True,False,True,False,False,False,False,False,,False,False,False,False,False,True,False,True,False,False,False,データなし,,,,,,,,,,,,,-7.94,-6.65,452.12,,eodhd,
SVIV,Spring Valley Acquisition Corp. IV,Financial Services,US,10.4,2.0,13.0,15.4,2.0,13.0,15.4,FAIL,,False,False,,False,False,False,False,True,False,False,False,True,False,False,False,False,,False,False,False,False,True,False,False,False,True,False,False,データなし,,,,,,,,,,,,,213.73,-56.45,47.4,,eodhd,
TDACW,Translational Development Acquisition Corp.,,US,1.39,2.0,13.0,15.4,3.0,13.0,23.1,FAIL,DE_below_thr,False,False,,False,False,False,False,False,True,False,True,False,False,False,False,False,,False,False,False,False,False,True,False,True,True,False,False,データなし,,,,,,,,,,,,,-2.29,-1922.68,9.36,,eodhd,
TENX,Tenax Therapeutics,Healthcare,US,11.82,2.0,13.0,15.4,6.0,13.0,46.2,FAIL,"EPS_uptrend, OCF_uptrend, FCF_uptrend, ROA_uptrend",False,False,,False,False,False,False,False,True,False,False,True,False,False,False,True,,False,True,False,True,False,True,False,True,True,False,False,データなし,,,,,,,,,,,-1.33,80.26,-54.19,-50.47,6.19,,eodhd,
TLSA,Tiziana Life Sciences Ltd,Healthcare,US,1.09,2.0,13.0,15.4,5.0,13.0,38.5,FAIL,"OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend",False,True,,False,False,False,False,False,False,False,False,True,False,False,False,True,,False,True,False,True,False,True,False,True,False,False,False,データなし,,,,,,,,,,,-0.43,100.0,-35444.23,-160.34,47.15,,eodhd,
TOVX,Theriva Biologics,Healthcare,US,0.28,2.0,13.0,15.4,5.0,13.0,38.5,FAIL,"OCF_uptrend, FCF_uptrend, ROA_uptrend",False,True,,False,False,False,False,False,False,False,False,True,False,False,False,True,,False,True,False,True,False,False,False,True,True,False,False,データなし,,,,,,,,,,,-4.03,85.22,-164.14,-66.03,0.37,,eodhd,
TVA,Texas Ventures Acquisition III Corp,Financial Services,US,10.48,2.0,13.0,15.4,2.0,13.0,15.4,FAIL,,True,False,,False,False,False,False,False,False,True,False,False,False,False,True,False,,False,False,False,False,False,False,True,False,False,False,False,データなし,,,,,,,,,,,0.2,,-30026.96,2322.06,771.14,,eodhd,
TVAIU,Thayer Ventures Acquisition Corporation II,Financial Services,US,10.41,2.0,13.0,15.4,2.0,13.0,15.4,FAIL,,True,False,,False,False,False,False,False,False,True,False,False,False,False,True,False,,False,False,False,False,False,False,True,False,False,False,False,データなし,,,,,,,,,,,0.12,,-15035.19,951.61,153.23,,eodhd,
UYSC,UY Scuti Acquisition Corp.,Financial Services,US,10.64,2.0,13.0,15.4,2.0,13.0,15.4,FAIL,,False,False,,False,False,False,False,False,True,False,True,False,False,False,False,False,,False,False,False,False,False,True,False,True,False,False,False,データなし,,,,,,,,,,,-0.03,,113.2,-65.4,244.15,,eodhd,
UYSCU,UY Scuti Acquisition Corp.,Financial Services,US,10.91,2.0,13.0,15.4,2.0,13.0,15.4,FAIL,,False,False,,False,False,False,False,False,True,False,True,False,False,False,False,False,,False,False,False,False,False,True,False,True,False,False,False,データなし,,,,,,,,,,,-0.04,,113.2,-65.4,244.15,,eodhd,
VWAVW,VisionWave Holdings,,US,1.05,2.0,13.0,15.4,4.0,13.0,30.8,FAIL,"OCF_uptrend, FCF_uptrend",False,False,,False,False,False,False,False,True,False,False,True,False,False,False,False,,False,True,False,True,False,True,False,False,True,False,False,データなし,,,,,,,,,,,,,55.51,-243.15,49.73,,eodhd,
AAMI,Acadian Asset Management Inc.,Financial Services,US,84.76,2.0,14.0,14.3,11.0,14.0,78.6,FAIL,"EPS_uptrend, GM_judge, OCF_positive, OCF_uptrend, FCF_positive, FCF_uptrend, ROE_above_thr, ROE_uptrend, ROA_uptrend",True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,False,False,False,40%未満(avg50.3%)→NG,,,,,,,,,,,1.05,92.88,132.01,11.82,330.03,,eodhd,
AAP,Advance Auto Parts,Consumer Cyclical,US,60.13,2.0,14.0,14.3,7.0,14.0,50.0,FAIL,"EPS_uptrend, GM_judge, ROE_uptrend, ROA_uptrend, DE_below_thr",True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,40%以上(右肩上がりNG),,,,,,,,,,,0.77,43.4,2.0,0.37,155.23,,eodhd,
ABCB,Ameris Bancorp,Financial Services,US,88.5,2.0,14.0,14.3,10.0,14.0,71.4,FAIL,"EPS_uptrend, GM_judge, OCF_positive, OCF_uptrend, FCF_positive, FCF_uptrend, ROE_uptrend, ROA_uptrend",True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,False,40%以上(右肩上がりNG),,,,,,,,,,,1.63,68.31,10.11,1.5,16.99,,eodhd,
ABCL,AbCellera Biologics Inc.,Healthcare,US,5.4,2.0,14.0,14.3,5.0,14.0,35.7,FAIL,"EPS_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend",False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False,40%以上(右肩上がり),,,,,,,,,,,-0.14,61.64,-15.14,-10.79,0.02,,eodhd,
ABEO,Abeona Therapeutics Inc.,Healthcare,US,5.7,2.0,14.0,14.3,7.0,14.0,50.0,FAIL,"GM_judge, OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,False,40%未満(avg-389.2%)→NG,,,,,,,,,,,-0.3,73.68,44.71,32.42,7.68,,eodhd,
ABLV,Able View Global Inc.,Consumer Cyclical,US,1.08,2.0,14.0,14.3,6.0,14.0,42.9,FAIL,"OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend",False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,40%未満(avg18.4%)→OK,,,,,,,,,,,-0.11,11.32,10.55,2.37,119.13,,eodhd,
ABR,Arbor Realty Trust,Real Estate,US,5.05,2.0,14.0,14.3,9.0,14.0,64.3,FAIL,"OCF_positive, OCF_uptrend, FCF_positive, FCF_uptrend, ROE_uptrend, ROA_uptrend, DE_below_thr",True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,True,False,True,False,True,True,False,False,40%以上(右肩上がり),,,,,,,,,,,0.07,93.86,5.04,1.03,16.8,,eodhd,
ABSI,Absci Corporation,Healthcare,US,7.18,2.0,14.0,14.3,7.0,14.0,50.0,FAIL,"GM_judge, OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,False,40%未満(avg-589.4%)→NG,,,,,,,,,,,-0.19,-319.36,-60.8,-53.25,0.46,,eodhd,
ABTS,Abits Group Inc.,Financial Services,US,1.24,2.0,14.0,14.3,7.0,14.0,50.0,FAIL,"GM_judge, OCF_positive, ROE_uptrend, ROA_uptrend, DE_below_thr",False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,40%未満(avg-105.0%)→NG,,,,,,,,,,,-0.57,22.8,-6.6,-4.93,15.42,,eodhd,
ACB,Aurora Cannabis Inc.,Healthcare,US,3.01,2.0,14.0,14.3,7.0,14.0,50.0,FAIL,"GM_judge, OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,False,40%未満(avg36.6%)→NG,,,,,,,,,,,-1.15,54.65,0.28,0.19,3.81,,eodhd,
ACDC,ProFrac Holding Corp.,Energy,US,6.57,2.0,14.0,14.3,7.0,14.0,50.0,FAIL,"EPS_uptrend, OCF_uptrend, FCF_positive, FCF_uptrend, ROE_uptrend",False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,True,True,False,True,False,False,True,False,False,40%未満(avg12.0%)→NG,,,,,,,,,,,-0.44,3.65,-46.93,-14.34,19.04,,eodhd,
ACET,Adicet Bio,Healthcare,US,7.89,2.0,14.0,14.3,5.0,14.0,35.7,FAIL,"OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend",False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,40%以上(右肩上がり),,,,,,,,,,,-1.88,100.0,-73.36,-60.72,,,eodhd,
ACFN,Acorn Energy,Technology,US,16.5,2.0,14.0,14.3,9.0,14.0,64.3,FAIL,"EPS_positive, OCF_positive, OCF_uptrend, FCF_uptrend, ROE_above_thr, ROE_uptrend, ROA_uptrend",False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,False,True,False,False,False,40%以上(右肩上がり),7.58,10.83,12.0,27.96,9.0,0.06,0.57,,False,-117.7,0.57,76.8,30.42,18.82,28.71,,eodhd,
ACH,Accendra Health,Healthcare,US,3.1,2.0,14.0,14.3,7.0,14.0,50.0,FAIL,"EPS_uptrend, OCF_uptrend, FCF_uptrend, ROE_uptrend, DE_below_thr",False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,False,True,False,False,True,False,False,40%未満(avg18.9%)→OK,,,,,,,,,,,-0.04,43.5,238.76,-44.89,54.23,,eodhd,
ACONW,Aclarion,,US,0.03,2.0,14.0,14.3,5.0,14.0,35.7,FAIL,"GM_judge, OCF_uptrend, FCF_uptrend",False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,40%未満(avg-95.6%)→NG,,,,,,,,,,,,-291.27,-56.36,-52.91,154.63,,eodhd,
ACTG,Acacia Research Corporation,Industrials,US,4.7,2.0,14.0,14.3,7.0,14.0,50.0,FAIL,"EPS_uptrend, OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend",False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,False,40%未満(avg26.3%)→OK,,,,,,,,,,,-0.07,82.47,3.99,2.81,16.94,,eodhd,
ADAG,Adagene Inc.,Healthcare,US,3.3,2.0,14.0,14.3,7.0,14.0,50.0,FAIL,"EPS_uptrend, OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend",False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,False,40%以上(右肩上がり),,,,,,,,,,,-0.4,100.0,-49.82,-22.5,14.09,,eodhd,
ADSE,ADS-TEC Energy PLC,Industrials,US,11.47,2.0,14.0,14.3,7.0,14.0,50.0,FAIL,"GM_judge, OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,False,40%未満(avg-10.4%)→NG,,,,,,,,,,,-2.18,-51.6,128.92,-38.0,31.15,,eodhd,
AERTW,Aeries Technology,,US,0.02,2.0,14.0,14.3,6.0,14.0,42.9,FAIL,"OCF_uptrend, FCF_uptrend, ROE_uptrend, DE_below_thr",False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,40%未満(avg27.2%)→OK,,,,,,,,,,,,23.82,339.66,-49.49,112.06,,eodhd,
AESI,Atlas Energy Solutions Inc.,Energy,US,16.29,2.0,14.0,14.3,5.0,14.0,35.7,FAIL,"EPS_uptrend, OCF_uptrend, FCF_uptrend",False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False,40%未満(avg32.2%)→NG,,,,,,,,,,,-0.36,13.76,-4.16,-2.26,3.37,,eodhd,
AG,First Majestic Silver Corp.,Basic Materials,US,19.68,2.0,14.0,14.3,8.0,14.0,57.1,FAIL,"EPS_uptrend, GM_judge, OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend",False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,True,False,True,False,True,True,False,False,40%未満(avg15.8%)→NG,,,,,,,,,,,0.31,34.81,6.09,3.58,0.01,,eodhd,
AGM,Federal Agricultural Mortgage Corporation,Financial Services,US,185.34,2.0,14.0,14.3,10.0,14.0,71.4,FAIL,"GM_judge, OCF_positive, OCF_uptrend, FCF_positive, FCF_uptrend, ROE_above_thr, ROE_uptrend, ROA_uptrend",True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,False,True,False,False,False,40%未満(avg63.6%)→NG,30.93,44.18,1.0,-2.85,9.0,6.15,4.74,,False,-499.2,4.74,29.47,12.06,0.58,655.73,,eodhd,
AGO,Assured Guaranty Ltd.,Financial Services,US,77.47,2.0,14.0,14.3,10.0,14.0,71.4,FAIL,"EPS_uptrend, GM_judge, OCF_positive, OCF_uptrend, FCF_positive, FCF_uptrend, ROE_uptrend, ROA_uptrend",True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,False,True,False,True,True,False,False,40%以上(右肩上がりNG),16.31,23.3,1.0,-6.12,7.0,3.89,2.5,,False,-375.0,2.5,92.89,8.88,4.13,30.09,,eodhd,
AGPU,Axe Compute Inc.,Technology,US,7.0,2.0,14.0,14.3,6.0,14.0,42.9,FAIL,"OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,40%以上(右肩上がりNG),,,,,,,,,,,-111.23,42.03,-488.5,-440.73,0.23,,eodhd,
AHL,AHL,,US,,2.0,14.0,14.3,9.0,14.0,64.3,FAIL,"EPS_uptrend, OCF_positive, OCF_uptrend, FCF_positive, FCF_uptrend, ROE_uptrend, ROA_uptrend",False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,True,True,True,False,True,False,True,True,False,False,40%未満(avg19.9%)→OK,13.18,18.83,1.0,-1.08,7.0,2.18,2.02,,,,2.02,33.13,9.38,2.09,8.19,,eodhd,
AIAI,AIAI Holdings Corporation,Industrials,US,15.12,2.0,14.0,14.3,2.0,14.0,14.3,FAIL,,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,40%未満(avg17.8%)→OK,,,,,,,,,,,,15.0,-11.72,-8.98,0.11,,eodhd,
AIDX,20/20 Biolabs,Healthcare,US,0.63,2.0,14.0,14.3,7.0,14.0,50.0,FAIL,"GM_judge, OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,False,40%未満(avg29.1%)→NG,,,,,,,,,,,-0.28,29.56,19.45,-0.09,0.39,,eodhd,
AIFF,Firefly Neuroscience,Technology,US,1.48,2.0,14.0,14.3,6.0,14.0,42.9,FAIL,"EPS_uptrend, OCF_uptrend, FCF_uptrend, ROA_uptrend",False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,40%未満(avg62.1%)→OK,,,,,,,,,,,-0.77,56.48,-260.34,-189.77,185.07,,eodhd,
AIIO,Robo.ai Inc.,Consumer Cyclical,US,2.48,2.0,14.0,14.3,6.0,14.0,42.9,FAIL,"EPS_uptrend, OCF_uptrend, FCF_uptrend, ROE_uptrend",False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,False,True,False,False,40%未満(avg17.8%)→OK,,,,,,,,,,,-0.12,62.53,149.7,-1981.79,24.27,,eodhd,
AIP,Arteris,Technology,US,42.35,2.0,14.0,14.3,7.0,14.0,50.0,FAIL,"GM_judge, OCF_uptrend, FCF_uptrend, ROE_uptrend, ROA_uptrend",False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,True,False,False,40%以上(右肩上がりNG),,,,,,,,,,,-0.17,90.23,237.47,-30.21,7.97,,eodhd,
AISPW,Airship AI Holdings,,US,0.82,2.0,14.0,14.3,4.0,14.0,28.6,FAIL,"GM_judge, ROE_uptrend",False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,40%以上(右肩上がりNG),,,,,,,,,,,,50.24,-410.11,150.56,16.16,,eodhd,
AIV,Apartment Investment and Management Company,Real Estate,US,2.89,2.0,14.0,14.3,5.0,14.0,35.7,FAIL,"EPS_uptrend, ROE_uptrend, ROA_uptrend",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,40%未満(avg45.9%)→NG,,,,,,,,,,,0.0,-33.52,151.08,32.62,204.12,,eodhd,
